drug	canonical_pathway	perm_pvalue_adj
lovastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.381
lovastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.081
lovastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.06
lovastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.015
lovastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.66
lovastatin	WP_MONOAMINE_TRANSPORT	0.222
lovastatin	WP_MRNA_PROCESSING	0.9
lovastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.084
lovastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.225
lovastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.099
lovastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.141
lovastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.018
lovastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.663
pravastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.106
pravastatin	BIOCARTA_EPHA4_PATHWAY	0.992
pravastatin	BIOCARTA_FXR_PATHWAY	0.018
pravastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.06
pravastatin	BIOCARTA_STATHMIN_PATHWAY	0.77
pravastatin	KEGG_ABC_TRANSPORTERS	0.014
pravastatin	KEGG_AXON_GUIDANCE	0.966
pravastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.934
pravastatin	KEGG_FOCAL_ADHESION	0.894
pravastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.292
pravastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.844
pravastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.372
pravastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.762
pravastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.266
pravastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.108
pravastatin	KEGG_RIBOSOME	1
pravastatin	KEGG_SULFUR_METABOLISM	0.078
pravastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.086
pravastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
pravastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.16
pravastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.14
pravastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.17
pravastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.274
pravastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.924
pravastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.382
pravastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.83
pravastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.152
pravastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
pravastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.11
pravastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.15
pravastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.912
pravastatin	PID_ARF6_DOWNSTREAM_PATHWAY	1
pravastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.896
pravastatin	PID_ARF_3PATHWAY	1
pravastatin	PID_EPHA_FWDPATHWAY	0.986
pravastatin	PID_EPHRINB_REV_PATHWAY	0.904
pravastatin	PID_INTEGRIN_CS_PATHWAY	0.886
pravastatin	PID_RHOA_PATHWAY	0.746
pravastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.094
pravastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.13
pravastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.634
pravastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.106
pravastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.048
pravastatin	REACTOME_CHL1_INTERACTIONS	0.984
pravastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.104
pravastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.11
pravastatin	REACTOME_CRISTAE_FORMATION	0.378
pravastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.212
pravastatin	REACTOME_ENDOGENOUS_STEROLS	0.02
pravastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.964
pravastatin	REACTOME_EPHRIN_SIGNALING	1
pravastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	1
pravastatin	REACTOME_EPH_EPHRIN_SIGNALING	1
pravastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.036
pravastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
pravastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.2
pravastatin	REACTOME_GLUCOSE_METABOLISM	0.724
pravastatin	REACTOME_HCMV_INFECTION	0.162
pravastatin	REACTOME_HCMV_LATE_EVENTS	0.154
pravastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.074
pravastatin	REACTOME_INTESTINAL_ABSORPTION	0.01
pravastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.12
pravastatin	REACTOME_MEIOTIC_RECOMBINATION	0.142
pravastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.358
pravastatin	REACTOME_MITOPHAGY	0.732
pravastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	1
pravastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.21
pravastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.966
pravastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.136
pravastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
pravastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.942
pravastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.762
pravastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.78
pravastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.752
pravastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.092
pravastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.126
pravastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.196
pravastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.02
pravastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
pravastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.094
pravastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
pravastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.336
pravastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
pravastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.888
pravastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
pravastatin	REACTOME_SEMAPHORIN_INTERACTIONS	1
pravastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.126
pravastatin	REACTOME_SIGNALING_BY_PDGF	0.836
pravastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.096
pravastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
pravastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.046
pravastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.03
pravastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.226
pravastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.16
pravastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.12
pravastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.472
pravastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.01
pravastatin	WP_AEROBIC_GLYCOLYSIS	0.418
pravastatin	WP_AFLATOXIN_B1_METABOLISM	0.082
pravastatin	WP_ARYLAMINE_METABOLISM	0.076
pravastatin	WP_AUTOPHAGY	0.044
pravastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.764
pravastatin	WP_CORI_CYCLE	0.444
pravastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
pravastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.054
pravastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.06
pravastatin	WP_ESTROGEN_METABOLISM_WP697	0.076
pravastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.086
pravastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.052
pravastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.102
pravastatin	WP_FOCAL_ADHESION	0.892
pravastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.32
pravastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.298
pravastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.166
pravastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.838
pravastatin	WP_HISTONE_MODIFICATIONS	0.088
pravastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.254
pravastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.844
pravastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.04
pravastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.01
pravastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.614
pravastatin	WP_MONOAMINE_TRANSPORT	0.882
pravastatin	WP_MRNA_PROCESSING	0.6
pravastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.056
pravastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.88
pravastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	1
pravastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.094
pravastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.012
pravastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.442
rosuvastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.106
rosuvastatin	BIOCARTA_EPHA4_PATHWAY	0.03
rosuvastatin	BIOCARTA_FXR_PATHWAY	0.018
rosuvastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.06
rosuvastatin	BIOCARTA_STATHMIN_PATHWAY	0.198
rosuvastatin	KEGG_ABC_TRANSPORTERS	0.014
rosuvastatin	KEGG_AXON_GUIDANCE	0.254
rosuvastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.044
rosuvastatin	KEGG_FOCAL_ADHESION	0.096
rosuvastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.292
rosuvastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.126
rosuvastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.372
rosuvastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.128
rosuvastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.266
rosuvastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.108
rosuvastatin	KEGG_RIBOSOME	1
rosuvastatin	KEGG_SULFUR_METABOLISM	0.078
rosuvastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.086
rosuvastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
rosuvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.16
rosuvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.14
rosuvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.17
rosuvastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.274
rosuvastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.134
rosuvastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.382
rosuvastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.142
rosuvastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.152
rosuvastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
rosuvastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.11
rosuvastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.15
rosuvastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.138
rosuvastatin	PID_ARF6_DOWNSTREAM_PATHWAY	0.326
rosuvastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.028
rosuvastatin	PID_ARF_3PATHWAY	0.178
rosuvastatin	PID_EPHA_FWDPATHWAY	0.1
rosuvastatin	PID_EPHRINB_REV_PATHWAY	0.124
rosuvastatin	PID_INTEGRIN_CS_PATHWAY	0.002
rosuvastatin	PID_RHOA_PATHWAY	0.144
rosuvastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.522
rosuvastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.728
rosuvastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.908
rosuvastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.648
rosuvastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.048
rosuvastatin	REACTOME_CHL1_INTERACTIONS	0.014
rosuvastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.598
rosuvastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.626
rosuvastatin	REACTOME_CRISTAE_FORMATION	0.378
rosuvastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.9
rosuvastatin	REACTOME_ENDOGENOUS_STEROLS	0.02
rosuvastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.152
rosuvastatin	REACTOME_EPHRIN_SIGNALING	0.164
rosuvastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.138
rosuvastatin	REACTOME_EPH_EPHRIN_SIGNALING	0.196
rosuvastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.6
rosuvastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
rosuvastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.806
rosuvastatin	REACTOME_GLUCOSE_METABOLISM	0.724
rosuvastatin	REACTOME_HCMV_INFECTION	0.658
rosuvastatin	REACTOME_HCMV_LATE_EVENTS	0.846
rosuvastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.592
rosuvastatin	REACTOME_INTESTINAL_ABSORPTION	0.01
rosuvastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.676
rosuvastatin	REACTOME_MEIOTIC_RECOMBINATION	0.662
rosuvastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.358
rosuvastatin	REACTOME_MITOPHAGY	0.64
rosuvastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.024
rosuvastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.24
rosuvastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.268
rosuvastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.714
rosuvastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
rosuvastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.026
rosuvastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.1
rosuvastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.124
rosuvastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.97
rosuvastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.674
rosuvastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.56
rosuvastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.838
rosuvastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.02
rosuvastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
rosuvastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.598
rosuvastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
rosuvastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.03
rosuvastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
rosuvastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
rosuvastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
rosuvastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.094
rosuvastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.878
rosuvastatin	REACTOME_SIGNALING_BY_PDGF	0.202
rosuvastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.588
rosuvastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
rosuvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.046
rosuvastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.03
rosuvastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.226
rosuvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.86
rosuvastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.546
rosuvastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.24
rosuvastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.272
rosuvastatin	WP_AEROBIC_GLYCOLYSIS	0.418
rosuvastatin	WP_AFLATOXIN_B1_METABOLISM	0.082
rosuvastatin	WP_ARYLAMINE_METABOLISM	0.076
rosuvastatin	WP_AUTOPHAGY	0.044
rosuvastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.354
rosuvastatin	WP_CORI_CYCLE	0.444
rosuvastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
rosuvastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.054
rosuvastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.06
rosuvastatin	WP_ESTROGEN_METABOLISM_WP697	0.076
rosuvastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.086
rosuvastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.052
rosuvastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.102
rosuvastatin	WP_FOCAL_ADHESION	0.088
rosuvastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.32
rosuvastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.298
rosuvastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.166
rosuvastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.142
rosuvastatin	WP_HISTONE_MODIFICATIONS	0.596
rosuvastatin	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.254
rosuvastatin	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.054
rosuvastatin	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.596
rosuvastatin	WP_LIVER_X_RECEPTOR_PATHWAY	0.01
rosuvastatin	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.44
rosuvastatin	WP_MONOAMINE_TRANSPORT	0.148
rosuvastatin	WP_MRNA_PROCESSING	1
rosuvastatin	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.056
rosuvastatin	WP_PI3K_AKT_SIGNALING_PATHWAY	0.15
rosuvastatin	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.066
rosuvastatin	WP_SULINDAC_METABOLIC_PATHWAY	0.094
rosuvastatin	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.012
rosuvastatin	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.512
simvastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.159
simvastatin	BIOCARTA_EPHA4_PATHWAY	0.045
simvastatin	BIOCARTA_FXR_PATHWAY	0.027
simvastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.09
simvastatin	BIOCARTA_STATHMIN_PATHWAY	0.297
simvastatin	KEGG_ABC_TRANSPORTERS	0.021
simvastatin	KEGG_AXON_GUIDANCE	0.381
simvastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.066
simvastatin	KEGG_FOCAL_ADHESION	0.144
simvastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.438
simvastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.189
simvastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.558
simvastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.192
simvastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.399
simvastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.162
simvastatin	KEGG_RIBOSOME	1
simvastatin	KEGG_SULFUR_METABOLISM	0.117
simvastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.129
simvastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
simvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.24
simvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.21
simvastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.255
simvastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.411
simvastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.201
simvastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.573
simvastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.213
simvastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.228
simvastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
simvastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.165
simvastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.225
simvastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.207
simvastatin	PID_ARF6_DOWNSTREAM_PATHWAY	0.489
simvastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.042
simvastatin	PID_ARF_3PATHWAY	0.267
simvastatin	PID_EPHA_FWDPATHWAY	0.15
simvastatin	PID_EPHRINB_REV_PATHWAY	0.186
simvastatin	PID_INTEGRIN_CS_PATHWAY	0.003
simvastatin	PID_RHOA_PATHWAY	0.216
simvastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.141
simvastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.195
simvastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.951
simvastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.159
simvastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.072
simvastatin	REACTOME_CHL1_INTERACTIONS	0.021
