drug	canonical_pathway	perm_pvalue_adj
apalutamide	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	1
apalutamide	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	1
apalutamide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	1
apalutamide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	1
apalutamide	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	1
apalutamide	REACTOME_APOPTOSIS	1
apalutamide	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	1
apalutamide	REACTOME_APOPTOTIC_EXECUTION_PHASE	1
apalutamide	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
apalutamide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	1
apalutamide	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	1
apalutamide	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
apalutamide	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	1
apalutamide	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	1
apalutamide	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	1
apalutamide	REACTOME_CS_DS_DEGRADATION	1
apalutamide	REACTOME_CTLA4_INHIBITORY_SIGNALING	1
apalutamide	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	1
apalutamide	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	1
apalutamide	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
apalutamide	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
apalutamide	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
apalutamide	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
apalutamide	REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	1
apalutamide	REACTOME_DEFECTIVE_F9_ACTIVATION	1
apalutamide	REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	1
apalutamide	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
apalutamide	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
apalutamide	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	1
apalutamide	REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY	0.663
apalutamide	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	1
apalutamide	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.935
apalutamide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	1
apalutamide	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	1
apalutamide	REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	1
apalutamide	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	1
apalutamide	REACTOME_HS_GAG_BIOSYNTHESIS	1
apalutamide	REACTOME_HS_GAG_DEGRADATION	1
apalutamide	REACTOME_LINOLEIC_ACID_LA_METABOLISM	1
apalutamide	REACTOME_LIPID_PARTICLE_ORGANIZATION	1
apalutamide	REACTOME_METABOLISM_OF_CARBOHYDRATES	1
apalutamide	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	1
apalutamide	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	1
apalutamide	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	1
apalutamide	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	1
apalutamide	REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	1
apalutamide	REACTOME_ORGANIC_ANION_TRANSPORT	0.578
apalutamide	REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	1
apalutamide	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	1
apalutamide	REACTOME_PROGRAMMED_CELL_DEATH	1
apalutamide	REACTOME_PTK6_REGULATES_CELL_CYCLE	1
apalutamide	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1
apalutamide	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	1
apalutamide	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	1
apalutamide	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	1
apalutamide	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1
apalutamide	REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	1
apalutamide	REACTOME_RUNX3_REGULATES_P14_ARF	1
apalutamide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	1
apalutamide	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	1
apalutamide	REACTOME_SENSORY_PERCEPTION	0.884
apalutamide	REACTOME_SENSORY_PROCESSING_OF_SOUND	0.68
apalutamide	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	1
apalutamide	REACTOME_SEROTONIN_RECEPTORS	0.102
apalutamide	REACTOME_SIGNALING_BY_NODAL	1
apalutamide	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	1
apalutamide	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	1
apalutamide	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	1
apalutamide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	1
apalutamide	WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME	1
apalutamide	WP_ACUTE_VIRAL_MYOCARDITIS	1
apalutamide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	1
apalutamide	WP_APOPTOSIS	1
apalutamide	WP_CELL_CYCLE	1
apalutamide	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	1
apalutamide	WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	1
apalutamide	WP_G1_TO_S_CELL_CYCLE_CONTROL	1
apalutamide	WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	1
apalutamide	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	1
apalutamide	WP_GROWTH_FACTORS_AND_HORMONES_IN_BETA_CELL_PROLIFERATION	1
apalutamide	WP_INTEGRATED_CANCER_PATHWAY	1
apalutamide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	1
apalutamide	WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES	1
apalutamide	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	0.578
apalutamide	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	1
apalutamide	WP_METASTATIC_BRAIN_TUMOR	1
apalutamide	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	1
apalutamide	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	0.102
apalutamide	WP_MRNA_PROCESSING	1
apalutamide	WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	1
apalutamide	WP_PROTEOGLYCAN_BIOSYNTHESIS	0.918
apalutamide	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	1
apalutamide	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX_2_AND_EGFR	1
apalutamide	WP_SMALL_CELL_LUNG_CANCER	1
apalutamide	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	1
apalutamide	WP_TGF_SMAD_SIGNALING_PATHWAY	1
apalutamide	WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	1
apalutamide	WP_TROP2_REGULATORY_SIGNALING	1
apalutamide	WP_VITAMIN_D_RECEPTOR_PATHWAY	1
bicalutamide	SA_CASPASE_CASCADE	0.17
bicalutamide	SA_G1_AND_S_PHASES	0.142
bicalutamide	SA_REG_CASCADE_OF_CYCLIN_EXPR	0.194
bicalutamide	BIOCARTA_ARF_PATHWAY	0.123
bicalutamide	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.159
bicalutamide	BIOCARTA_CASPASE_PATHWAY	0.177
bicalutamide	BIOCARTA_CELLCYCLE_PATHWAY	0.148
bicalutamide	BIOCARTA_CTCF_PATHWAY	0.114
bicalutamide	BIOCARTA_D4GDI_PATHWAY	0.119
bicalutamide	BIOCARTA_DEATH_PATHWAY	0.191
bicalutamide	BIOCARTA_DNAFRAGMENT_PATHWAY	0.168
bicalutamide	BIOCARTA_FAS_PATHWAY	0.093
bicalutamide	BIOCARTA_G1_PATHWAY	0.145
bicalutamide	BIOCARTA_HIVNEF_PATHWAY	0.126
bicalutamide	BIOCARTA_RACCYCD_PATHWAY	0.178
bicalutamide	BIOCARTA_SET_PATHWAY	0.133
bicalutamide	BIOCARTA_TNFR1_PATHWAY	0.147
bicalutamide	KEGG_CELL_CYCLE	0.204
bicalutamide	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.367
bicalutamide	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.379
bicalutamide	KEGG_PATHWAYS_IN_CANCER	0.049
bicalutamide	KEGG_PROSTATE_CANCER	0.013
bicalutamide	KEGG_RNA_DEGRADATION	0.406
bicalutamide	KEGG_SMALL_CELL_LUNG_CANCER	0.164
bicalutamide	KEGG_SULFUR_METABOLISM	0.149
bicalutamide	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	0.086
bicalutamide	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S	0.051
bicalutamide	KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	0.092
bicalutamide	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.289
bicalutamide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.062
bicalutamide	KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	0.069
bicalutamide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.072
bicalutamide	KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	0.147
bicalutamide	KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	0.165
bicalutamide	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	0.233
bicalutamide	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.382
bicalutamide	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	0.283
bicalutamide	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	0.13
bicalutamide	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.309
bicalutamide	KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.31
bicalutamide	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	0.027
bicalutamide	KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	0.149
bicalutamide	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	0.239
bicalutamide	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.373
bicalutamide	KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	0.364
bicalutamide	KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	0.162
bicalutamide	KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	0.127
bicalutamide	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	0.118
bicalutamide	KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	0.162
bicalutamide	KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	0.062
bicalutamide	KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	0.141
bicalutamide	KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	0.054
bicalutamide	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	0.122
bicalutamide	KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	0.134
bicalutamide	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	0.167
bicalutamide	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	0.171
bicalutamide	KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	0.307
bicalutamide	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.159
bicalutamide	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.308
bicalutamide	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	0.136
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	0.085
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S	0.063
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.137
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	0.154
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	0.055
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	0.158
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S	0.054
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S	0.053
bicalutamide	KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	0.149
bicalutamide	KEGG_MEDICUS_VARIANT_AREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.135
bicalutamide	KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.167
bicalutamide	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.073
bicalutamide	KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.138
bicalutamide	KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.146
bicalutamide	KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	0.138
bicalutamide	KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.138
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	0.138
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	0.149
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_PI3K_SIGNALING_PATHWAY	0.17
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	0.151
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	0.137
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_RET_TO_PI3K_SIGNALING_PATHWAY	0.145
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.072
bicalutamide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.066
bicalutamide	KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	0.132
bicalutamide	PID_AR_PATHWAY	0
bicalutamide	PID_CASPASE_PATHWAY	0.27
bicalutamide	PID_HDAC_CLASSI_PATHWAY	0.093
bicalutamide	PID_HIV_NEF_PATHWAY	0.18
bicalutamide	PID_HNF3A_PATHWAY	0.002
bicalutamide	PID_SMAD2_3PATHWAY	0.073
bicalutamide	PID_SYNDECAN_3_PATHWAY	0.239
bicalutamide	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.102
bicalutamide	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.146
bicalutamide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.176
bicalutamide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.324
bicalutamide	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.098
bicalutamide	REACTOME_APOPTOSIS	0.232
bicalutamide	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.234
bicalutamide	REACTOME_APOPTOTIC_EXECUTION_PHASE	0.212
bicalutamide	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	0.344
bicalutamide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.076
bicalutamide	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0.096
bicalutamide	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.324
bicalutamide	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.353
bicalutamide	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.341
bicalutamide	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.201
bicalutamide	REACTOME_CS_DS_DEGRADATION	0.355
bicalutamide	REACTOME_CTLA4_INHIBITORY_SIGNALING	0.248
bicalutamide	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.229
bicalutamide	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.41
bicalutamide	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.336
bicalutamide	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.308
bicalutamide	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	0.307
bicalutamide	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.307
bicalutamide	REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	0.341
bicalutamide	REACTOME_DEFECTIVE_F9_ACTIVATION	0.271
bicalutamide	REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	0.28
bicalutamide	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	0.309
bicalutamide	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	0.34
bicalutamide	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.152
bicalutamide	REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY	0.039
bicalutamide	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.225
bicalutamide	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.127
bicalutamide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.071
bicalutamide	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.369
bicalutamide	REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	0.173
bicalutamide	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.37
bicalutamide	REACTOME_HS_GAG_BIOSYNTHESIS	0.343
bicalutamide	REACTOME_HS_GAG_DEGRADATION	0.377
bicalutamide	REACTOME_LINOLEIC_ACID_LA_METABOLISM	0.156
bicalutamide	REACTOME_LIPID_PARTICLE_ORGANIZATION	0.225
bicalutamide	REACTOME_METABOLISM_OF_CARBOHYDRATES	0.317
bicalutamide	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.28
bicalutamide	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.235
bicalutamide	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.326
bicalutamide	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.343
bicalutamide	REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	0.109
bicalutamide	REACTOME_ORGANIC_ANION_TRANSPORT	0.221
bicalutamide	REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	0.086
bicalutamide	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	0.147
bicalutamide	REACTOME_PROGRAMMED_CELL_DEATH	0.233
bicalutamide	REACTOME_PTK6_REGULATES_CELL_CYCLE	0.157
bicalutamide	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.185
bicalutamide	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	0.143
bicalutamide	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	0.134
bicalutamide	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	0.215
bicalutamide	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	0.08
bicalutamide	REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	0.084
bicalutamide	REACTOME_RUNX3_REGULATES_P14_ARF	0.077
bicalutamide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.075
bicalutamide	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	0.125
bicalutamide	REACTOME_SENSORY_PERCEPTION	0.203
bicalutamide	REACTOME_SENSORY_PROCESSING_OF_SOUND	0.111
bicalutamide	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.15
bicalutamide	REACTOME_SEROTONIN_RECEPTORS	0.258
bicalutamide	REACTOME_SIGNALING_BY_NODAL	0.116
bicalutamide	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.161
bicalutamide	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	0.059
bicalutamide	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	0.379
bicalutamide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.252
bicalutamide	WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME	0.231
bicalutamide	WP_ACUTE_VIRAL_MYOCARDITIS	0.235
bicalutamide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.195
bicalutamide	WP_APOPTOSIS	0.151
bicalutamide	WP_CELL_CYCLE	0.2
bicalutamide	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	0.257
bicalutamide	WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	0.14
bicalutamide	WP_G1_TO_S_CELL_CYCLE_CONTROL	0.169
bicalutamide	WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	0.133
bicalutamide	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.379
bicalutamide	WP_GROWTH_FACTORS_AND_HORMONES_IN_BETA_CELL_PROLIFERATION	0.114
bicalutamide	WP_INTEGRATED_CANCER_PATHWAY	0.151
bicalutamide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.126
bicalutamide	WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES	0.211
bicalutamide	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	0.034
bicalutamide	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	0.229
bicalutamide	WP_METASTATIC_BRAIN_TUMOR	0.09
bicalutamide	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	0.095
bicalutamide	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	0.006
bicalutamide	WP_MRNA_PROCESSING	0.231
bicalutamide	WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	0.116
bicalutamide	WP_PROTEOGLYCAN_BIOSYNTHESIS	0.434
bicalutamide	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	0.286
bicalutamide	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX_2_AND_EGFR	0.159
bicalutamide	WP_SMALL_CELL_LUNG_CANCER	0.173
bicalutamide	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	0.181
bicalutamide	WP_TGF_SMAD_SIGNALING_PATHWAY	0.069
bicalutamide	WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	0.158
bicalutamide	WP_TROP2_REGULATORY_SIGNALING	0.183
